degree = 1 radian = 0.0174533 sin = 0.0167793 : 0.0174524 cos = 0.999859 : 0.999848 sin_error = 3.85667 cos_error = 0.00109689 
degree = 2 radian = 0.0349066 sin = 0.036303 : 0.0348995 cos = 0.99934 : 0.999391 sin_error = 4.0217 cos_error = 0.00506948 
degree = 3 radian = 0.0523599 sin = 0.0519104 : 0.052336 cos = 0.998651 : 0.99863 sin_error = 0.813036 cos_error = 0.00217259 
degree = 4 radian = 0.0698132 sin = 0.0714039 : 0.0697565 cos = 0.997447 : 0.997564 sin_error = 2.36164 cos_error = 0.0117469 
degree = 5 radian = 0.0872665 sin = 0.0858793 : 0.0871557 cos = 0.996305 : 0.996195 sin_error = 1.46453 cos_error = 0.011063 
degree = 6 radian = 0.10472 sin = 0.10532 : 0.104528 cos = 0.994438 : 0.994522 sin_error = 0.757671 cos_error = 0.00846253 
degree = 7 radian = 0.122173 sin = 0.120843 : 0.121869 cos = 0.992671 : 0.992546 sin_error = 0.842299 cos_error = 0.012593 
degree = 8 radian = 0.139626 sin = 0.140189 : 0.139173 cos = 0.990124 : 0.990268 sin_error = 0.73002 cos_error = 0.014536 
degree = 9 radian = 0.15708 sin = 0.155642 : 0.156434 cos = 0.987813 : 0.987688 sin_error = 0.506756 cos_error = 0.0126066 
degree = 10 radian = 0.174533 sin = 0.174902 : 0.173648 cos = 0.984585 : 0.984808 sin_error = 0.721957 cos_error = 0.0225876 
degree = 11 radian = 0.191986 sin = 0.190264 : 0.190809 cos = 0.981732 : 0.981627 sin_error = 0.285772 cos_error = 0.0107232 
degree = 12 radian = 0.20944 sin = 0.209265 : 0.207912 cos = 0.977858 : 0.978148 sin_error = 0.650676 cos_error = 0.0295602 
degree = 13 radian = 0.226893 sin = 0.224517 : 0.224951 cos = 0.97447 : 0.97437 sin_error = 0.192916 cos_error = 0.0102097 
degree = 14 radian = 0.244346 sin = 0.243504 : 0.241922 cos = 0.969899 : 0.970296 sin_error = 0.653769 cos_error = 0.0408505 
degree = 15 radian = 0.261799 sin = 0.258628 : 0.258819 cos = 0.965976 : 0.965926 sin_error = 0.0739937 cos_error = 0.00524512 
